QGC WPL 110
1	1	0	16	0	0	0	0	1.950165520279821152e+01    -9.914252400398251552e+01    50	1
2	0	3	16	0	0	0	0	1.950023989389822887e+01    -9.914343446937154170e+01    50	1
3	0	3	16	0	0	0	0	1.949999121972392757e+01    -9.914356846366892739e+01    50	1
4	0	3	16	0	0	0	0	1.949962827962309220e+01    -9.914376402759421580e+01    50	1
5	0	3	16	0	0	0	0	1.949958719067870305e+01    -9.914367922791939236e+01    50	1
6	0	3	16	0	0	0	0	1.949958719067870305e+01    -9.914367922791939236e+01    50	1
7	0	3	16	0	0	0	0	1.950073635623396839e+01    -9.914306001614994557e+01    50	1
8	0	3	16	0	0	0	0	1.950101199928977991e+01    -9.914291148827075517e+01    50	1
9	0	3	16	0	0	0	0	1.950097090996124649e+01    -9.914282668808064614e+01    50	1
10	0	3	16	0	0	0	0	1.950097090996124649e+01    -9.914282668808064614e+01    50	1
11	0	3	16	0	0	0	0	1.949919932456980476e+01    -9.914378128250972111e+01    50	1
12	0	3	16	0	0	0	0	1.949917071866355656e+01    -9.914379669620467439e+01    50	1
13	0	3	16	0	0	0	0	1.949912962974144648e+01    -9.914371189676000995e+01    50	1
14	0	3	16	0	0	0	0	1.949912962974144648e+01    -9.914371189676000995e+01    50	1
15	0	3	16	0	0	0	0	1.950095788395826801e+01    -9.914272676617272850e+01    50	1
16	0	3	16	0	0	0	0	1.950098594732238411e+01    -9.914271164439738016e+01    50	1
17	0	3	16	0	0	0	0	1.950094485790010879e+01    -9.914262684428081229e+01    50	1
18	0	3	16	0	0	0	0	1.950094485790010879e+01    -9.914262684428081229e+01    50	1
19	0	3	16	0	0	0	0	1.949905993487693223e+01    -9.914364251106971437e+01    50	1
20	0	3	16	0	0	0	0	1.949903132899110147e+01    -9.914365792478535866e+01    50	1
21	0	3	16	0	0	0	0	1.949899023999432401e+01    -9.914357312544834144e+01    50	1
22	0	3	16	0	0	0	0	1.949899023999432401e+01    -9.914357312544834144e+01    50	1
23	0	3	16	0	0	0	0	1.950093183178676171e+01    -9.914252692240489750e+01    50	1
24	0	3	16	0	0	0	0	1.950095989514328920e+01    -9.914251180059750368e+01    50	1
25	0	3	16	0	0	0	0	1.950091880561823388e+01    -9.914242700054498414e+01    50	1
26	0	3	16	0	0	0	0	1.950091880561823388e+01    -9.914242700054498414e+01    50	1
27	0	3	16	0	0	0	0	1.949892054508459438e+01    -9.914350373987690546e+01    50	1
28	0	3	16	0	0	0	0	1.949892054508459438e+01    -9.914350373987690546e+01    50	1
29	0	3	16	0	0	0	0	1.949887945602410966e+01    -9.914341894062700078e+01    50	1
30	0	3	16	0	0	0	0	1.949887945602410966e+01    -9.914341894062700078e+01    50	1
31	0	3	16	0	0	0	0	1.949891434186923433e+01    -9.914340014303786575e+01    50	1
32	0	3	16	0	0	0	0	1.950079554773924073e+01    -9.914238647660292258e+01    50	1
33	0	3	16	0	0	0	0	1.950079554773924073e+01    -9.914238647660292258e+01    50	1
34	0	3	16	0	0	0	0	1.950075445816375463e+01    -9.914230167665814974e+01    50	1
35	0	3	16	0	0	0	0	1.950054676468451120e+01    -9.914241359135687048e+01    50	1
36	0	3	16	0	0	0	0	1.949903575154037227e+01    -9.914322778416618576e+01    50	1
37	0	3	16	0	0	0	0	1.949903575154037227e+01    -9.914322778416618576e+01    50	1
38	0	3	16	0	0	0	0	1.949899466234210266e+01    -9.914314298493543731e+01    50	1
39	0	3	16	0	0	0	0	1.949899466234210266e+01    -9.914314298493543731e+01    50	1
40	0	3	16	0	0	0	0	1.949915716104579744e+01    -9.914305542503730351e+01    50	1
41	0	3	16	0	0	0	0	1.950029798161894234e+01    -9.914244070601839098e+01    50	1
42	0	3	16	0	0	0	0	1.950165520279821152e+01    -9.914252400398251552e+01    50	1
