QGC WPL 110
1	0	0	16	0	0	0	0	1.950148833240391966e+01    -9.914272785186770420e+01    50	1
2	1	3	16	0	0	0	0	1.950138178532830935e+01    -9.914228619514719298e+01    50	1
3	1	3	16	0	0	0	0	1.950130325017781630e+01    -9.914268673755104544e+01    50	1
4	1	3	16	0	0	0	0	1.950129432738504676e+01    -9.914273224498106174e+01    50	1
5	1	3	16	0	0	0	0	1.950120589432628293e+01    -9.914271296242513642e+01    50	1
6	1	3	16	0	0	0	0	1.950120589432628293e+01    -9.914271296242513642e+01    50	1
7	1	3	16	0	0	0	0	1.950134544405334935e+01    -9.914200123311545099e+01    50	1
8	1	3	16	0	0	0	0	1.950139753548448596e+01    -9.914173555324710208e+01    50	1
9	1	3	16	0	0	0	0	1.950130910232055470e+01    -9.914171627122053110e+01    50	1
10	1	3	16	0	0	0	0	1.950130910232055470e+01    -9.914171627122053110e+01    50	1
11	1	3	16	0	0	0	0	1.950111344008087499e+01    -9.914271418842510286e+01    50	1
12	1	3	16	0	0	0	0	1.950110941889482064e+01    -9.914273469696854590e+01    50	1
13	1	3	16	0	0	0	0	1.950102098584354948e+01    -9.914271541443321212e+01    50	1
14	1	3	16	0	0	0	0	1.950102098584354948e+01    -9.914271541443321212e+01    50	1
15	1	3	16	0	0	0	0	1.950126740691413474e+01    -9.914145861262781523e+01    50	1
16	1	3	16	0	0	0	0	1.950126740691413474e+01    -9.914145861262781523e+01    50	1
17	1	3	16	0	0	0	0	1.950117897371944053e+01    -9.914143933076712756e+01    50	1
18	1	3	16	0	0	0	0	1.950117152362594908e+01    -9.914147732858674544e+01    50	1
19	1	3	16	0	0	0	0	1.950092853159624795e+01    -9.914271664043039323e+01    50	1
20	1	3	16	0	0	0	0	1.950092853159624795e+01    -9.914271664043039323e+01    50	1
21	1	3	16	0	0	0	0	1.950084009853226519e+01    -9.914269735792628069e+01    50	1
22	1	3	16	0	0	0	0	1.950084009853226519e+01    -9.914269735792628069e+01    50	1
23	1	3	16	0	0	0	0	1.950084703667164732e+01    -9.914266197258498892e+01    50	1
24	1	3	16	0	0	0	0	1.950107564033482532e+01    -9.914149604451409914e+01    50	1
25	1	3	16	0	0	0	0	1.950107564033482532e+01    -9.914149604451409914e+01    50	1
26	1	3	16	0	0	0	0	1.950098720715128664e+01    -9.914147676265579889e+01    50	1
27	1	3	16	0	0	0	0	1.950097975704978737e+01    -9.914151476042893307e+01    50	1
28	1	3	16	0	0	0	0	1.950077274771824065e+01    -9.914257055326085322e+01    50	1
29	1	3	16	0	0	0	0	1.950077274771824065e+01    -9.914257055326085322e+01    50	1
30	1	3	16	0	0	0	0	1.950068431463717999e+01    -9.914255127085459662e+01    50	1
31	1	3	16	0	0	0	0	1.950068431463717999e+01    -9.914255127085459662e+01    50	1
32	1	3	16	0	0	0	0	1.950069845872708640e+01    -9.914247913402020629e+01    50	1
33	1	3	16	0	0	0	0	1.950088387375276611e+01    -9.914153347632169755e+01    50	1
34	1	3	16	0	0	0	0	1.950088387375276611e+01    -9.914153347632169755e+01    50	1
35	1	3	16	0	0	0	0	1.950079544057134839e+01    -9.914151419446577052e+01    50	1
36	1	3	16	0	0	0	0	1.950078799046183420e+01    -9.914155219218289972e+01    50	1
37	1	3	16	0	0	0	0	1.950062416968012258e+01    -9.914238771486300550e+01    50	1
38	1	3	16	0	0	0	0	1.950062416968012258e+01    -9.914238771486300550e+01    50	1
39	1	3	16	0	0	0	0	1.950053573657815420e+01    -9.914236843257369003e+01    50	1
40	1	3	16	0	0	0	0	1.950053573657815420e+01    -9.914236843257369003e+01    50	1
41	1	3	16	0	0	0	0	1.950054988059542538e+01    -9.914229629578923664e+01    50	1
42	1	3	16	0	0	0	0	1.950069210715891543e+01    -9.914157090803156791e+01    50	1
43	1	3	16	0	0	0	0	1.950137207004906159e+01    -9.914158563175608663e+01    50	1
