QGC WPL 110
1	1	0	16	0	0	0	0	1.950218868123760174e+01    -9.914335012435911665e+01    2.243248214907944202e+03	1
2	0	3	16	0	0	0	0	1.950267398777501882e+01    -9.914194900347624184e+01    2.243250162030570209e+03	1
3	0	3	16	0	0	0	0	1.950299760693400231e+01    -9.914200094963561583e+01    2.243250459212809801e+03	1
4	0	3	16	0	0	0	0	1.950326116430717249e+01    -9.914204325505326665e+01    2.243250854235142469e+03	1
5	0	3	16	0	0	0	0	1.950324757544592202e+01    -9.914213740122403351e+01    2.243250620680861175e+03	1
6	0	3	16	0	0	0	0	1.950324757544592202e+01    -9.914213740122403351e+01    2.243250620680861175e+03	1
7	0	3	16	0	0	0	0	1.950251489426797491e+01    -9.914201979342115578e+01    2.243249862452037632e+03	1
8	0	3	16	0	0	0	0	1.950222388486406544e+01    -9.914197308174880163e+01    2.243249855812638998e+03	1
9	0	3	16	0	0	0	0	1.950221029603773459e+01    -9.914206722733487709e+01    2.243249638086184859e+03	1
10	0	3	16	0	0	0	0	1.950221029603773459e+01    -9.914206722733487709e+01    2.243249638086184859e+03	1
11	0	3	16	0	0	0	0	1.950343766885885444e+01    -9.914226424216862199e+01    2.243250802098773420e+03	1
12	0	3	16	0	0	0	0	1.950345593418026979e+01    -9.914226717409430023e+01    2.243250841913744807e+03	1	
13	0	3	16	0	0	0	0	1.950344234521186237e+01    -9.914236132035905769e+01    2.243250639664009213e+03	1
14	0	3	16	0	0	0	0	1.950344234521186237e+01    -9.914236132035905769e+01    2.243250639664009213e+03	1
15	0	3	16	0	0	0	0	1.950190569778481731e+01    -9.914211466106155513e+01    2.243249596925452352e+03	1
16	0	3	16	0	0	0	0	1.950170546552790540e+01    -9.914208252056712922e+01    2.243249804875813425e+03	1
17	0	3	16	0	0	0	0	1.950169187664383941e+01    -9.914217666583468258e+01    2.243249618565663695e+03	1
18	0	3	16	0	0	0	0	1.950169187664383941e+01    -9.914217666583468258e+01    2.243249618565663695e+03	1
19	0	3	16	0	0	0	0	1.950344702150376008e+01    -9.914245839856458531e+01    2.243250493550673127e+03	1
20	0	3	16	0	0	0	0	1.950346528682199931e+01    -9.914246133051221932e+01    2.243250534678809345e+03	1
21	0	3	16	0	0	0	0	1.950345169774358212e+01    -9.914255547676617653e+01    2.243250363759696484e+03	1
22	0	3	16	0	0	0	0	1.950345169774358212e+01    -9.914255547676617653e+01    2.243250363759696484e+03	1
23	0	3	16	0	0	0	0	1.950171403039695051e+01    -9.914227654839777415e+01    2.243249404980801046e+03	1
24	0	3	16	0	0	0	0	1.950171403039695051e+01    -9.914227654839777415e+01    2.243249404980801046e+03	1
25	0	3	16	0	0	0	0	1.950170044141197678e+01    -9.914237069365408672e+01    2.243249250002205372e+03	1
26	0	3	16	0	0	0	0	1.950173618408584630e+01    -9.914237643098806529e+01    2.243249209579080343e+03	1
27	0	3	16	0	0	0	0	1.950345637394035236e+01    -9.914265255497333840e+01    2.243250250294804573e+03	1
28	0	3	16	0	0	0	0	1.950347463925542968e+01    -9.914265548694294239e+01    2.243250292737968266e+03	1
29	0	3	16	0	0	0	0	1.950346105007602304e+01    -9.914274963318611356e+01    2.243250153152272105e+03	1
30	0	3	16	0	0	0	0	1.950346105007602304e+01    -9.914274963318611356e+01    2.243250153152272105e+03	1
31	0	3	16	0	0	0	0	1.950175833771958267e+01    -9.914247631360555602e+01    2.243249032362364233e+03	1
32	0	3	16	0	0	0	0	1.950175833771958267e+01    -9.914247631360555602e+01    2.243249032362364233e+03	1
